Date,Open,High,Low,Close,Volume,Adj Close
2013-11-27,125.00,133.00,122.50,130.00,5546000,130.00
2013-11-26,119.00,125.00,118.50,124.50,3775000,124.50
2013-11-25,120.00,122.50,116.50,118.50,2177000,118.50
2013-11-22,123.00,125.00,119.00,119.00,2901000,119.00
2013-11-21,117.50,121.50,117.00,121.00,4307000,121.00
2013-11-20,122.00,122.00,118.00,118.00,2796000,118.00
2013-11-19,117.50,123.00,114.00,122.00,6293000,122.00
2013-11-18,110.50,115.00,110.50,115.00,4750000,115.00
2013-11-15,103.00,107.50,103.00,107.50,4502000,107.50
2013-11-14,101.00,102.00,97.40,100.50,3197000,100.50
2013-11-13,97.70,101.50,97.00,101.00,3176000,101.00
2013-11-12,103.50,104.50,96.00,99.80,6542000,99.80
2013-11-11,105.00,105.00,101.00,102.00,2588000,102.00
2013-11-08,111.50,112.00,105.00,105.00,3485000,105.00
2013-11-07,115.00,116.50,112.00,112.50,2764000,112.50
2013-11-06,108.50,115.00,108.50,115.00,4607000,115.00
2013-11-05,109.00,109.00,105.00,107.50,2321000,107.50
2013-11-04,102.50,109.00,102.00,109.00,3388000,109.00
2013-11-01,101.00,104.50,101.00,102.00,1778000,102.00
2013-10-31,101.00,103.00,100.50,100.50,1823000,100.50
2013-10-30,104.50,105.50,100.50,100.50,2868000,100.50
2013-10-29,102.00,105.00,101.00,104.50,3914000,104.50
2013-10-28,98.00,102.50,97.80,102.00,5303000,102.00
2013-10-25,98.90,102.50,98.00,98.50,6189000,98.50
2013-10-24,96.20,99.80,96.20,99.00,7500000,99.00
2013-10-23,96.30,97.40,94.80,95.20,3626000,95.20
2013-10-22,94.00,97.10,94.00,95.20,3742000,95.20
2013-10-21,95.50,96.10,93.80,94.00,2600000,94.00
2013-10-18,92.40,96.90,91.80,95.00,6432000,95.00
2013-10-17,93.30,94.20,90.30,91.40,3964000,91.40
2013-10-16,95.00,95.50,91.50,92.30,9547000,92.30
2013-10-15,89.50,89.50,89.50,89.50,1923000,89.50
2013-10-14,83.50,84.50,82.40,83.70,3118000,83.70
2013-10-11,82.00,84.60,82.00,83.10,3933000,83.10
2013-10-10,81.30,81.30,81.30,81.30,000,81.30
2013-10-09,80.40,81.60,80.40,81.30,1049000,81.30
2013-10-08,81.30,81.90,80.20,80.40,2630000,80.40
2013-10-07,81.70,82.50,80.50,80.70,1950000,80.70
2013-10-04,80.50,81.90,80.30,81.00,1997000,81.00
2013-10-03,82.70,83.50,80.20,80.50,3642000,80.50
2013-10-02,83.80,84.90,82.50,82.70,2478000,82.70
2013-10-01,81.50,84.50,81.50,83.30,2521000,83.30
2013-09-30,80.70,82.50,80.50,82.00,1202000,82.00
2013-09-27,82.70,83.00,80.30,80.70,2208000,80.70
2013-09-26,84.00,84.50,82.10,82.20,1351000,82.20
2013-09-25,83.60,85.00,83.60,84.00,1883000,84.00
2013-09-24,83.30,85.40,83.30,83.60,2937000,83.60
2013-09-23,83.50,84.30,82.80,82.80,1656000,82.80
2013-09-20,83.50,83.50,83.50,83.50,000,83.50
2013-09-18,85.00,85.50,83.30,83.50,2151000,83.50
2013-09-17,84.30,84.60,82.90,84.50,2716000,84.50
2013-09-16,83.00,85.20,82.00,83.90,5121000,83.90
2013-09-13,83.30,83.90,80.70,81.70,2634000,81.70
2013-09-12,81.90,84.00,81.80,82.50,3386000,82.50
2013-09-11,84.50,84.50,80.10,81.80,3782000,81.80
2013-09-10,85.60,88.40,83.00,84.50,5305000,84.50
2013-09-09,80.00,84.50,80.00,84.50,7335000,84.50
2013-09-06,75.50,79.80,75.30,79.00,8452000,79.00
2013-09-05,76.90,77.00,74.50,74.60,3415000,74.60
2013-09-04,76.70,77.80,74.90,75.50,2705000,75.50
2013-09-03,77.50,77.60,75.60,76.70,2295000,76.70
2013-09-02,72.50,77.50,72.40,77.50,3542000,77.50
2013-08-30,70.80,73.00,70.80,72.50,1943000,72.50
2013-08-29,70.30,72.30,70.30,70.80,1027000,70.80
2013-08-28,71.10,72.00,70.10,70.40,1087000,70.40
2013-08-27,74.10,74.10,71.50,72.00,1357000,72.00
2013-08-26,74.00,75.40,73.00,74.10,2640000,74.10
2013-08-23,69.00,73.40,68.50,72.60,4345000,72.60
2013-08-22,68.00,68.80,68.00,68.70,406000,68.70
2013-08-21,69.00,69.00,69.00,69.00,000,69.00
2013-08-20,69.70,69.80,68.20,69.00,634000,69.00
2013-08-19,68.60,69.70,68.60,69.70,1065000,69.70
2013-08-16,69.10,70.00,69.10,69.50,882000,69.50
2013-08-15,68.20,70.00,67.30,70.00,3853000,70.00
2013-08-14,65.30,69.00,65.30,69.00,5673000,69.00
2013-08-13,68.60,69.80,68.50,69.20,1787000,69.20
2013-08-12,69.00,69.30,67.80,68.10,991000,68.10
2013-08-09,69.00,70.10,68.00,69.00,1787000,69.00
2013-08-08,68.80,70.50,68.20,69.00,1620000,69.00
2013-08-07,68.70,69.70,68.30,68.50,1619000,68.50
2013-08-06,71.50,72.00,68.50,68.50,5136000,68.50
2013-08-05,68.50,70.50,67.80,68.50,3590000,68.50
2013-08-02,65.90,68.30,65.90,67.50,2707000,67.50
2013-08-01,65.60,66.90,65.30,65.30,1914000,65.30
2013-07-31,68.50,68.50,64.70,65.30,2724000,65.30
2013-07-30,68.50,68.90,67.40,68.00,3975000,68.00
2013-07-29,66.90,67.90,66.00,67.90,1524000,67.90
2013-07-26,64.60,65.50,63.40,63.50,993000,63.50
2013-07-25,64.60,65.80,64.00,64.60,1550000,64.60
2013-07-24,65.00,66.00,63.30,64.30,1963000,64.30
2013-07-23,62.70,66.00,62.50,65.00,2933000,65.00
2013-07-22,59.80,63.00,58.30,62.20,2925000,62.20
2013-07-19,63.77,64.15,62.08,62.17,2153900,57.14
2013-07-18,63.21,64.25,62.83,64.15,1185000,58.96
2013-07-17,65.85,65.85,62.36,63.21,1772300,58.10
2013-07-16,65.09,65.47,63.40,64.72,2134800,59.48
2013-07-15,65.85,66.51,63.96,64.72,1559200,59.48
2013-07-12,65.75,67.08,64.81,65.09,1930200,59.83
2013-07-11,63.21,66.04,63.21,65.57,3563700,60.26
2013-07-10,62.74,64.34,61.70,63.21,2450700,58.10
2013-07-09,59.15,62.83,59.15,62.74,4731800,57.66
2013-07-08,61.79,62.26,58.11,58.87,4857900,54.11
2013-07-05,62.17,63.11,61.32,61.79,2496300,56.79
2013-07-04,63.49,63.49,60.28,61.70,3102600,56.71
2013-07-03,61.79,63.68,61.23,62.26,3267900,57.23
2013-07-02,61.04,61.79,60.47,61.42,1865600,56.45
2013-07-01,58.40,61.42,58.30,60.57,2015000,55.67
2013-06-28,60.75,60.75,58.58,58.58,1909000,53.85
2013-06-27,57.83,60.85,56.98,60.57,3475700,55.67
2013-06-26,57.26,57.92,54.06,56.89,3565800,52.29
2013-06-25,59.62,59.62,57.26,57.26,3096200,52.63
2013-06-24,61.79,61.79,60.57,61.51,1503000,56.53
2013-06-21,63.49,63.87,60.75,61.23,3990900,56.27
2013-06-20,65.57,66.32,64.34,65.19,3690900,59.92
2013-06-19,62.92,66.32,62.83,65.57,8022000,60.26
2013-06-18,58.58,62.17,58.58,62.17,5943400,57.14
2013-06-17,56.98,58.30,56.98,58.11,998500,53.41
2013-06-14,58.02,58.58,56.79,56.98,2664800,52.37
2013-06-13,57.64,57.64,56.42,57.45,943400,52.81
2013-06-12,57.45,57.45,57.45,57.45,000,52.81
2013-06-11,57.26,58.49,57.17,57.45,2707200,52.81
2013-06-10,55.75,57.08,55.66,56.51,1091800,51.94
2013-06-07,57.36,57.92,55.19,55.19,1594200,50.72
2013-06-06,58.40,58.49,55.94,57.36,2145400,52.72
2013-06-05,56.98,59.43,56.60,58.30,4163600,53.59
2013-06-04,57.74,57.74,56.42,57.08,1712900,52.46
2013-06-03,58.02,58.87,57.17,57.55,2670100,52.89
2013-05-31,59.15,59.53,58.30,58.87,3085600,54.11
2013-05-30,58.77,59.81,57.74,58.30,3702500,53.59
2013-05-29,56.23,59.06,56.23,58.77,5495000,54.02
2013-05-28,54.25,55.94,54.06,55.85,4334300,51.33
2013-05-27,53.49,55.00,53.40,53.77,5297800,49.42
2013-05-24,51.51,54.43,51.51,53.30,4150900,48.99
2013-05-23,51.60,52.83,51.32,51.51,2934000,47.34
2013-05-22,50.00,52.64,49.81,51.98,4772100,47.78
2013-05-21,50.47,50.47,49.72,50.09,1654600,46.04
2013-05-20,50.38,50.94,49.34,50.57,2120000,46.48
2013-05-17,49.62,51.42,49.43,50.38,2908600,46.30
2013-05-16,48.40,50.00,48.21,49.62,2997600,45.61
2013-05-15,48.68,49.34,47.55,47.92,2970100,44.05
2013-05-14,47.64,48.49,47.45,47.92,1779700,44.05
2013-05-13,48.30,48.77,47.17,47.64,2392400,43.79
2013-05-10,49.25,49.62,49.06,49.15,1106600,45.18
2013-05-09,49.15,50.19,49.06,49.15,2025600,45.18
2013-05-08,49.06,49.43,48.58,49.15,2215400,45.18
2013-05-07,49.15,49.53,48.02,49.06,2890600,45.09
2013-05-06,49.25,49.62,48.68,49.25,3385600,45.26
2013-05-03,50.28,50.28,48.87,49.06,2652100,45.09
2013-05-02,48.58,50.47,47.64,50.28,5204600,46.22
2013-05-01,48.58,48.58,48.58,48.58,000,44.66
2013-04-30,48.58,48.87,47.64,48.58,5522600,44.66
2013-04-29,46.79,48.58,46.79,48.21,8223400,44.31
2013-04-26,44.25,45.90,44.06,45.90,8988800,42.18
2013-04-25,43.02,43.40,42.83,42.92,1086500,39.45
2013-04-24,43.87,44.25,42.74,43.02,1800900,39.54
2013-04-23,42.74,43.63,42.17,43.58,2471900,40.06
2013-04-22,44.06,44.25,42.36,42.36,2845000,38.93
2013-04-19,44.39,44.43,43.68,43.68,1655700,40.15
2013-04-18,44.72,44.95,44.39,44.39,359300,40.80
2013-04-17,44.81,45.09,44.43,44.76,1045100,41.14
2013-04-16,43.58,45.00,43.58,44.67,1196700,41.06
2013-04-15,45.24,45.24,44.43,44.72,807700,41.10
2013-04-12,45.75,45.94,45.00,45.00,1170200,41.36
2013-04-11,45.66,46.27,45.42,45.47,1332400,41.79
2013-04-10,44.43,46.04,44.43,45.47,1440500,41.79
2013-04-09,45.09,45.57,44.25,44.43,1464900,40.84
2013-04-08,45.28,45.47,42.92,44.15,1604800,40.58
2013-04-05,45.99,45.99,45.99,45.99,000,42.27
2013-04-04,45.99,45.99,45.99,45.99,000,42.27
2013-04-03,45.85,45.99,45.38,45.99,1299500,42.27
2013-04-02,45.00,45.99,44.58,45.75,987900,42.05
2013-04-01,44.81,45.19,44.48,45.19,647600,41.53
2013-03-29,44.91,45.38,44.43,44.81,808700,41.19
2013-03-28,45.61,45.80,44.39,44.81,1153200,41.19
2013-03-27,46.23,46.23,45.28,45.61,1361000,41.92
2013-03-26,45.57,46.18,45.28,45.75,980500,42.05
2013-03-25,45.99,45.99,45.19,45.28,938100,41.62
2013-03-22,45.00,45.99,44.81,45.14,1365200,41.49
2013-03-21,44.25,45.00,44.15,44.81,1081200,41.19
2013-03-20,43.58,44.15,43.58,44.06,528900,40.49
2013-03-19,44.15,44.15,43.44,44.06,825700,40.49
2013-03-18,43.54,44.48,43.11,43.40,1769100,39.89
2013-03-15,45.75,45.85,43.82,44.06,1707600,40.49
2013-03-14,45.47,46.89,45.19,45.75,3283800,42.05
2013-03-13,46.13,46.18,45.38,45.66,1093900,41.97
2013-03-12,46.23,46.32,45.38,45.85,2197300,42.14
2013-03-11,45.61,46.46,45.19,45.38,2275800,41.71
2013-03-08,46.70,46.89,45.28,45.42,4796500,41.75
2013-03-07,43.68,46.23,43.49,45.24,6953600,41.58
2013-03-06,42.88,43.35,42.03,43.21,2310800,39.71
2013-03-05,42.26,43.25,42.12,42.88,2063800,39.41
2013-03-04,43.21,43.40,41.98,42.26,1540100,38.85
2013-03-01,43.82,44.53,43.30,43.40,2418900,39.89
2013-02-28,43.63,43.63,43.63,43.63,000,40.10
2013-02-27,43.40,44.48,43.16,43.63,3587000,40.10
2013-02-26,42.88,43.87,42.26,43.16,3959100,39.67
2013-02-25,42.74,43.58,42.64,42.88,7691300,39.41
2013-02-22,39.20,39.43,38.92,38.96,731400,35.81
2013-02-21,39.48,39.72,39.10,39.15,870200,35.98
2013-02-20,39.72,39.72,39.15,39.53,1753200,36.33
2013-02-19,38.87,39.81,38.87,39.20,2661600,36.03
2013-02-18,38.30,39.01,37.97,38.49,1842200,35.38
2013-02-15,37.74,37.74,37.74,37.74,000,34.68
2013-02-14,37.74,37.74,37.74,37.74,000,34.68
2013-02-13,37.74,37.74,37.74,37.74,000,34.68
2013-02-12,37.74,37.74,37.74,37.74,000,34.68
2013-02-11,37.74,37.74,37.74,37.74,000,34.68
2013-02-08,37.74,37.74,37.74,37.74,000,34.68
