Date,Open,High,Low,Close,Volume,Adj Close
2013-11-27,40.25,40.30,39.85,40.00,331000,40.00
2013-11-26,39.50,40.25,39.50,40.25,317000,40.25
2013-11-25,39.80,40.00,39.60,39.60,262000,39.60
2013-11-22,39.60,40.00,39.60,39.60,212000,39.60
2013-11-21,40.10,40.30,39.45,39.60,389000,39.60
2013-11-20,40.30,40.90,40.10,40.10,659000,40.10
2013-11-19,39.60,40.40,39.60,40.00,376000,40.00
2013-11-18,40.45,40.45,39.60,39.60,303000,39.60
2013-11-15,39.95,40.35,39.65,40.00,540000,40.00
2013-11-14,39.35,39.80,39.20,39.40,611000,39.40
2013-11-13,39.40,40.00,39.35,39.35,471000,39.35
2013-11-12,40.70,40.95,39.35,39.70,976000,39.70
2013-11-11,40.70,41.20,40.60,40.60,418000,40.60
2013-11-08,40.80,41.30,40.65,40.70,369000,40.70
2013-11-07,40.70,41.10,40.70,40.80,539000,40.80
2013-11-06,41.50,41.60,40.60,40.65,1074000,40.65
2013-11-05,41.60,41.90,40.60,41.35,1125000,41.35
2013-11-04,42.75,42.75,41.50,41.75,1094000,41.75
2013-11-01,43.65,43.90,42.65,42.75,1194000,42.75
2013-10-31,43.90,44.50,43.50,43.50,1087000,43.50
2013-10-30,44.15,44.50,43.85,43.90,1064000,43.90
2013-10-29,44.45,44.90,43.70,43.80,1609000,43.80
2013-10-28,44.95,45.10,44.05,44.05,1312000,44.05
2013-10-25,44.30,45.95,44.10,44.75,5747000,44.75
2013-10-24,43.10,44.55,43.00,44.30,2583000,44.30
2013-10-23,43.40,44.80,43.00,43.40,2119000,43.40
2013-10-22,42.75,43.10,42.50,42.60,843000,42.60
2013-10-21,43.35,43.70,42.75,42.75,813000,42.75
2013-10-18,43.30,44.35,43.10,43.35,1328000,43.35
2013-10-17,44.50,44.60,43.20,43.20,940000,43.20
2013-10-16,44.80,44.80,44.00,44.00,722000,44.00
2013-10-15,44.50,45.00,43.65,44.05,1358000,44.05
2013-10-14,44.10,44.95,43.70,44.00,1751000,44.00
2013-10-11,46.00,46.10,44.00,44.00,4136000,44.00
2013-10-10,43.50,43.50,43.50,43.50,000,43.50
2013-10-09,43.00,43.85,42.60,43.50,1884000,43.50
2013-10-08,44.25,44.75,43.20,43.60,4199000,43.60
2013-10-07,42.00,43.70,42.00,43.60,2852000,43.60
2013-10-04,41.20,42.45,41.20,41.60,1170000,41.60
2013-10-03,41.10,41.65,41.10,41.20,688000,41.20
2013-10-02,41.60,41.90,41.10,41.10,505000,41.10
2013-10-01,41.90,42.20,41.50,41.55,588000,41.55
2013-09-30,42.20,42.80,41.90,41.90,759000,41.90
2013-09-27,41.75,42.55,41.70,42.45,749000,42.45
2013-09-26,41.60,42.75,41.60,41.70,970000,41.70
2013-09-25,42.50,43.80,42.05,42.65,2254000,42.65
2013-09-24,41.80,42.40,41.60,42.05,1343000,42.05
2013-09-23,40.85,42.30,40.85,41.90,1431000,41.90
2013-09-20,40.65,40.65,40.65,40.65,000,40.65
2013-09-18,40.50,41.10,40.50,40.65,482000,40.65
2013-09-17,40.70,41.20,40.50,40.50,343000,40.50
2013-09-16,40.80,41.00,40.50,40.50,291000,40.50
