Date,Open,High,Low,Close,Volume,Adj Close
2013-10-11,44.50,44.65,41.10,41.10,240000,41.10
2013-10-10,44.15,44.15,44.15,44.15,000,44.15
2013-10-09,43.75,44.60,43.60,44.15,97000,44.15
2013-10-08,43.00,44.50,42.55,43.95,333000,43.95
2013-10-07,45.15,45.15,41.90,43.30,198000,43.30
2013-10-04,45.50,45.55,44.60,44.90,254000,44.90
2013-10-03,44.70,45.50,44.55,45.50,131000,45.50
2013-10-02,44.10,44.70,43.85,44.70,272000,44.70
2013-10-01,44.50,44.50,44.00,44.10,35000,44.10
2013-09-30,42.05,44.50,42.05,44.50,102000,44.50
2013-09-27,45.45,45.75,44.10,44.70,145000,44.34
2013-09-26,46.90,46.90,43.85,45.45,392000,45.08
2013-09-25,45.50,47.25,45.50,47.15,641000,46.77
2013-09-24,46.00,46.55,45.50,46.00,113000,45.63
2013-09-23,44.00,45.05,44.00,45.05,40000,44.68
2013-09-20,44.20,44.20,44.20,44.20,000,43.84
2013-09-18,44.35,44.60,44.20,44.20,17000,43.84
2013-09-17,42.50,43.95,42.50,43.95,69000,43.59
2013-09-16,42.30,42.30,41.15,41.50,7000,41.16
2013-09-13,42.25,42.25,41.95,41.95,16000,41.61
2013-09-12,42.30,42.55,42.10,42.20,18000,41.86
2013-09-11,42.55,42.55,41.05,41.05,9000,40.72
2013-09-10,42.30,42.30,42.00,42.30,9000,41.96
2013-09-09,41.70,42.05,41.70,42.05,3000,41.71
2013-09-06,42.50,43.15,42.50,43.00,12000,42.65
2013-09-05,43.35,43.55,42.90,43.15,24000,42.80
2013-09-04,44.55,44.55,44.55,44.55,000,44.19
2013-09-03,43.65,44.55,42.85,44.55,28000,44.19
2013-09-02,44.30,45.00,44.30,44.70,61000,44.34
2013-08-30,43.35,44.00,42.20,43.90,195000,43.54
2013-08-29,42.85,43.90,42.80,43.65,185000,43.30
2013-08-28,43.00,43.50,42.05,42.85,205000,42.50
2013-08-27,40.55,41.55,40.55,41.55,40000,41.21
2013-08-26,40.55,40.65,40.55,40.55,14000,40.22
2013-08-23,40.55,40.55,40.55,40.55,15000,40.22
2013-08-22,40.50,40.55,40.50,40.55,732000,40.22
2013-08-21,40.55,40.55,40.55,40.55,000,40.22
2013-08-20,41.40,41.45,40.55,40.55,96000,40.22
2013-08-19,40.50,41.40,40.50,41.40,715000,41.06
2013-08-16,40.20,40.55,40.20,40.55,174000,40.22
2013-08-15,40.05,40.30,40.05,40.30,30000,39.97
2013-08-14,40.30,40.40,40.05,40.05,95000,39.72
2013-08-13,40.00,40.35,40.00,40.35,48000,40.02
2013-08-12,39.85,40.15,39.85,40.10,220000,39.77
2013-08-09,39.90,39.90,39.85,39.85,63000,39.53
2013-08-08,39.85,39.95,39.85,39.95,103000,39.63
2013-08-07,39.95,39.95,39.80,39.85,183000,39.53
2013-08-06,39.80,40.10,39.80,39.95,281000,39.63
2013-08-05,40.00,40.15,39.10,40.15,301000,39.82
2013-08-02,40.80,40.80,40.50,40.50,2000,40.17
2013-08-01,41.00,41.00,40.70,40.70,2000,40.37
2013-07-31,41.00,41.00,40.80,40.80,4000,40.47
2013-07-30,40.60,40.60,40.50,40.50,4000,40.17
2013-07-29,41.00,41.00,40.50,40.50,12000,40.17
2013-07-26,40.95,41.00,40.95,41.00,10000,40.67
2013-07-25,40.80,41.05,40.80,40.95,27000,40.62
2013-07-24,41.00,41.55,40.85,41.00,27000,40.67
2013-07-23,40.00,40.50,39.95,40.30,30000,39.97
2013-07-22,39.80,40.00,39.50,39.85,327000,39.53
2013-07-19,40.60,40.95,39.80,39.80,758000,39.48
2013-07-18,41.20,41.20,40.55,40.55,9000,40.22
2013-07-17,41.25,41.25,41.25,41.25,2000,40.92
2013-07-16,41.00,41.00,40.80,40.80,104000,40.47
2013-07-15,41.20,41.50,40.90,40.90,34000,40.57
2013-07-12,41.60,41.60,40.35,40.35,15000,40.02
2013-07-11,41.05,41.50,41.05,41.50,17000,41.16
2013-07-10,41.30,41.30,40.75,40.75,5000,40.42
2013-07-09,41.00,41.00,40.70,40.70,19000,40.37
2013-07-08,40.45,40.45,39.95,40.35,7000,40.02
2013-07-05,40.50,41.00,40.50,41.00,16000,40.67
2013-07-04,40.20,40.50,39.95,40.05,25000,39.72
2013-07-03,40.25,40.50,40.25,40.30,11000,39.97
2013-07-02,40.90,40.95,40.40,40.40,17000,40.07
2013-07-01,41.60,41.80,40.90,41.80,8000,41.46
2013-06-28,40.80,41.05,40.40,40.80,35000,40.47
2013-06-27,40.85,41.00,40.10,40.25,24000,39.92
2013-06-26,39.50,39.50,39.05,39.50,11000,39.18
2013-06-25,39.35,39.35,38.00,38.10,81000,37.79
