Date,Open,High,Low,Close,Volume,Adj Close
2013-11-27,23.90,24.00,23.70,23.95,291000,23.95
2013-11-26,23.70,24.00,23.65,23.95,831000,23.95
2013-11-25,23.50,23.85,23.45,23.60,494000,23.60
2013-11-22,23.40,23.45,23.20,23.40,221000,23.40
2013-11-21,23.45,23.50,23.35,23.40,227000,23.40
2013-11-20,23.40,23.50,23.35,23.45,204000,23.45
2013-11-19,23.40,23.40,23.30,23.35,160000,23.35
2013-11-18,23.25,23.40,23.25,23.30,297000,23.30
2013-11-15,23.05,23.30,23.05,23.25,445000,23.25
2013-11-14,23.00,23.15,22.95,23.05,222000,23.05
2013-11-13,23.05,23.10,22.95,23.00,264000,23.00
2013-11-12,23.00,23.10,22.95,23.00,159000,23.00
2013-11-11,22.90,23.05,22.90,23.00,167000,23.00
2013-11-08,22.90,23.05,22.85,22.85,198000,22.85
2013-11-07,23.00,23.00,22.85,22.90,208000,22.90
2013-11-06,22.90,23.05,22.80,23.00,418000,23.00
2013-11-05,23.10,23.25,22.90,22.90,354000,22.90
2013-11-04,23.20,23.25,23.10,23.20,391000,23.20
2013-11-01,23.05,23.35,23.00,23.10,914000,23.10
2013-10-31,22.75,23.00,22.75,22.90,169000,22.90
2013-10-30,22.70,22.80,22.65,22.75,214000,22.75
2013-10-29,22.70,22.80,22.65,22.70,128000,22.70
2013-10-28,22.65,22.80,22.65,22.75,183000,22.75
2013-10-25,22.80,22.80,22.65,22.65,341000,22.65
2013-10-24,22.65,22.85,22.65,22.75,145000,22.75
2013-10-23,22.75,22.75,22.65,22.65,217000,22.65
2013-10-22,22.80,22.80,22.70,22.75,318000,22.75
2013-10-21,22.80,22.95,22.70,22.85,313000,22.85
2013-10-18,22.95,23.00,22.70,22.80,335000,22.80
2013-10-17,22.80,23.20,22.80,22.85,579000,22.85
2013-10-16,22.90,23.10,22.50,22.80,820000,22.80
2013-10-15,23.00,23.00,22.85,22.95,257000,22.95
2013-10-14,23.25,23.25,22.65,22.75,581000,22.75
2013-10-11,23.30,23.95,23.25,23.25,1134000,23.25
2013-10-10,23.20,23.20,23.20,23.20,000,23.20
2013-10-09,22.65,23.40,22.60,23.20,2471000,23.20
