Date,Open,High,Low,Close,Volume,Adj Close
2013-11-27,13.80,14.25,13.75,14.00,754000,14.00
2013-11-26,13.85,13.85,13.75,13.75,126000,13.75
2013-11-25,13.80,13.90,13.70,13.85,139000,13.85
2013-11-22,13.75,13.80,13.70,13.70,172000,13.70
2013-11-21,13.80,13.90,13.70,13.70,378000,13.70
2013-11-20,13.80,13.90,13.70,13.80,281000,13.80
2013-11-19,13.95,13.95,13.75,13.80,228000,13.80
2013-11-18,13.75,13.90,13.75,13.80,148000,13.80
2013-11-15,13.55,13.90,13.55,13.70,343000,13.70
2013-11-14,13.80,13.85,13.50,13.50,474000,13.50
2013-11-13,13.75,13.85,13.50,13.70,217000,13.70
2013-11-12,13.75,14.00,13.65,13.75,425000,13.75
2013-11-11,14.20,14.20,13.65,13.75,475000,13.75
2013-11-08,14.00,14.15,14.00,14.00,238000,14.00
2013-11-07,14.25,14.25,14.05,14.05,466000,14.05
2013-11-06,14.40,14.50,14.25,14.25,1495000,14.25
2013-11-05,14.10,14.50,14.10,14.20,1638000,14.20
2013-11-04,14.45,14.45,14.15,14.15,356000,14.15
2013-11-01,14.25,14.55,14.10,14.45,739000,14.45
2013-10-31,14.45,14.45,14.20,14.20,377000,14.20
2013-10-30,14.50,14.60,14.25,14.35,871000,14.35
2013-10-29,14.55,14.55,14.20,14.20,551000,14.20
2013-10-28,14.10,14.65,14.10,14.40,1940000,14.40
2013-10-25,14.00,14.05,13.95,14.05,268000,14.05
2013-10-24,13.95,14.15,13.95,14.05,283000,14.05
2013-10-23,14.25,14.25,14.05,14.05,280000,14.05
2013-10-22,14.20,14.40,14.15,14.25,943000,14.25
2013-10-21,14.10,14.20,14.00,14.10,357000,14.10
2013-10-18,14.30,14.30,14.05,14.10,373000,14.10
2013-10-17,14.30,14.30,14.10,14.15,340000,14.15
2013-10-16,14.30,14.30,14.10,14.15,404000,14.15
2013-10-15,13.85,14.70,13.80,14.45,1094000,14.45
2013-10-14,14.05,14.15,13.70,13.80,431000,13.80
2013-10-11,14.40,14.40,14.05,14.05,628000,14.05
2013-10-10,14.25,14.25,14.25,14.25,000,14.25
2013-10-09,14.40,14.40,14.25,14.25,585000,14.25
2013-10-08,14.75,14.80,14.50,14.50,570000,14.50
2013-10-07,14.50,14.75,14.40,14.75,825000,14.75
2013-10-04,14.60,14.70,14.50,14.50,410000,14.50
2013-10-03,14.65,14.70,14.45,14.65,910000,14.65
2013-10-02,14.60,14.80,14.40,14.40,2120000,14.40
2013-10-01,14.45,15.00,14.45,14.60,1699000,14.60
2013-09-30,14.20,14.40,14.20,14.35,612000,14.35
2013-09-27,14.30,14.50,14.20,14.25,893000,14.25
2013-09-26,14.45,14.50,14.20,14.30,581000,14.30
2013-09-25,14.35,14.45,14.30,14.45,598000,14.45
2013-09-24,14.35,14.50,14.20,14.35,845000,14.35
2013-09-23,14.05,14.45,14.05,14.35,2873000,14.35
2013-09-20,14.00,14.00,14.00,14.00,000,14.00
2013-09-18,14.10,14.30,14.00,14.00,1009000,14.00
2013-09-17,13.70,13.90,13.70,13.85,195000,13.85
2013-09-16,13.80,13.85,13.65,13.70,581000,13.70
2013-09-13,14.00,14.00,13.70,13.70,202000,13.70
2013-09-12,13.80,14.00,13.80,13.95,258000,13.95
2013-09-11,13.90,13.90,13.70,13.80,266000,13.80
2013-09-10,14.10,14.20,13.85,13.85,481000,13.85
2013-09-09,14.40,14.40,13.90,14.10,714000,14.10
2013-09-06,13.95,14.85,13.95,14.40,2718000,14.40
2013-09-05,13.90,14.10,13.85,13.95,776000,13.95
2013-09-04,13.95,13.95,13.70,13.90,455000,13.90
2013-09-03,13.90,13.95,13.70,13.90,651000,13.90
2013-09-02,13.60,13.95,13.60,13.90,2217000,13.90
2013-08-30,13.45,13.70,13.30,13.50,349000,13.50
2013-08-29,13.20,13.35,13.20,13.30,138000,13.30
2013-08-28,13.10,13.35,13.10,13.15,254000,13.15
2013-08-27,13.40,13.55,13.30,13.30,187000,13.30
2013-08-26,13.60,13.60,13.40,13.50,319000,13.50
2013-08-23,13.65,13.65,13.40,13.55,492000,13.55
2013-08-22,13.65,13.80,13.50,13.50,304000,13.50
2013-08-21,13.65,13.65,13.65,13.65,000,13.65
2013-08-20,13.55,14.10,13.55,13.65,1670000,13.65
2013-08-19,13.60,13.60,13.40,13.45,169000,13.45
2013-08-16,13.35,13.60,13.35,13.60,168000,13.60
2013-08-15,13.50,13.65,13.45,13.55,394000,13.55
2013-08-14,13.60,13.65,13.50,13.60,354000,13.60
2013-08-13,13.45,13.45,13.30,13.40,172000,13.40
2013-08-12,13.70,13.70,13.40,13.40,310000,13.40
2013-08-09,13.25,13.80,13.25,13.50,365000,13.50
2013-08-08,13.10,13.30,13.10,13.25,246000,13.25
2013-08-07,13.30,13.35,13.15,13.20,217000,13.20
2013-08-06,13.40,13.40,13.25,13.35,245000,13.35
2013-08-05,13.50,13.50,13.40,13.40,365000,13.40
2013-08-02,13.60,13.70,13.40,13.40,354000,13.40
2013-08-01,13.60,13.65,13.40,13.55,217000,13.55
2013-07-31,13.70,13.80,13.45,13.50,272000,13.50
2013-07-30,13.50,13.70,13.50,13.65,322000,13.65
2013-07-29,13.55,13.60,13.40,13.40,308000,13.40
2013-07-26,13.70,13.70,13.50,13.55,290000,13.55
2013-07-25,13.65,13.80,13.60,13.70,261000,13.70
2013-07-24,13.90,13.90,13.60,13.65,478000,13.65
2013-07-23,13.55,14.05,13.50,13.90,1231000,13.90
2013-07-22,13.45,13.60,13.40,13.40,298000,13.40
2013-07-19,13.60,13.70,13.45,13.45,326000,13.45
2013-07-18,13.95,13.95,13.50,13.60,497000,13.60
2013-07-17,13.80,14.15,13.75,13.85,1134000,13.85
2013-07-16,14.00,14.00,13.75,13.80,578000,13.80
2013-07-15,14.10,14.20,13.70,14.00,1420000,14.00
2013-07-12,13.25,14.10,13.25,14.10,5779000,14.10
2013-07-11,13.00,13.50,12.95,13.50,921000,13.26
2013-07-10,12.90,13.00,12.85,12.90,204000,12.67
2013-07-09,12.85,13.00,12.70,12.85,379000,12.62
2013-07-08,13.15,13.15,12.80,12.85,338000,12.62
2013-07-05,12.95,13.10,12.95,13.10,256000,12.87
2013-07-04,13.05,13.10,12.80,12.90,209000,12.67
2013-07-03,13.20,13.20,12.80,13.05,264000,12.82
2013-07-02,13.35,13.40,13.20,13.20,269000,12.97
2013-07-01,13.00,13.20,12.90,13.20,170000,12.97
2013-06-28,13.00,13.20,12.95,13.05,275000,12.82
2013-06-27,13.10,13.20,13.00,13.00,185000,12.77
2013-06-26,13.00,13.15,12.95,13.05,275000,12.82
2013-06-25,13.15,13.15,12.70,12.80,406000,12.57
2013-06-24,13.05,13.30,12.85,13.15,261000,12.92
2013-06-21,13.00,13.05,12.75,13.05,457000,12.82
2013-06-20,13.50,13.50,13.10,13.15,457000,12.92
2013-06-19,13.60,13.75,13.50,13.50,385000,13.26
2013-06-18,13.65,13.85,13.45,13.55,603000,13.31
2013-06-17,13.65,13.75,13.55,13.75,467000,13.51
2013-06-14,14.00,14.00,13.50,13.60,526000,13.36
2013-06-13,14.30,14.40,13.65,13.80,808000,13.55
2013-06-12,14.50,14.50,14.50,14.50,000,14.24
2013-06-11,14.90,14.90,14.50,14.50,461000,14.24
2013-06-10,14.80,15.00,14.45,14.55,890000,14.29
2013-06-07,15.25,15.40,14.55,14.70,1723000,14.44
2013-06-06,15.15,15.30,14.85,15.20,3519000,14.93
2013-06-05,14.15,15.15,14.15,15.15,5796000,14.88
2013-06-04,14.30,14.35,14.10,14.20,375000,13.95
2013-06-03,14.10,14.30,14.05,14.20,446000,13.95
2013-05-31,14.75,14.75,14.20,14.20,811000,13.95
2013-05-30,14.00,14.70,13.95,14.60,1819000,14.34
2013-05-29,13.80,14.40,13.80,14.05,1828000,13.80
2013-05-28,14.00,14.00,13.75,13.80,211000,13.55
2013-05-27,13.90,13.95,13.80,13.90,350000,13.65
2013-05-24,13.95,13.95,13.60,13.65,234000,13.41
2013-05-23,14.00,14.10,13.65,13.75,413000,13.51
2013-05-22,13.95,14.05,13.85,14.00,464000,13.75
2013-05-21,13.70,13.90,13.65,13.75,315000,13.51
2013-05-20,13.70,13.80,13.70,13.70,137000,13.46
2013-05-17,13.85,13.85,13.65,13.70,448000,13.46
2013-05-16,13.60,13.90,13.60,13.85,392000,13.60
2013-05-15,13.80,13.95,13.75,13.90,248000,13.65
2013-05-14,13.90,13.95,13.75,13.75,129000,13.51
2013-05-13,14.00,14.05,13.75,13.75,342000,13.51
2013-05-10,14.10,14.20,13.90,13.95,465000,13.70
2013-05-09,13.55,14.15,13.55,14.10,1540000,13.85
2013-05-08,13.55,13.65,13.40,13.50,178000,13.26
2013-05-07,13.50,13.65,13.45,13.50,194000,13.26
2013-05-06,13.70,13.70,13.50,13.50,248000,13.26
2013-05-03,14.00,14.00,13.50,13.50,347000,13.26
2013-05-02,13.70,14.15,13.70,13.75,371000,13.51
2013-05-01,13.70,13.70,13.70,13.70,000,13.46
2013-04-30,13.45,14.00,13.45,13.70,827000,13.46
2013-04-29,13.25,13.50,13.25,13.35,113000,13.11
2013-04-26,13.45,13.55,13.30,13.30,185000,13.06
2013-04-25,13.40,13.45,13.30,13.45,301000,13.21
2013-04-24,13.50,13.50,13.35,13.50,201000,13.26
2013-04-23,13.50,13.50,13.35,13.35,151000,13.11
2013-04-22,13.35,13.55,13.35,13.40,201000,13.16
2013-04-19,13.20,13.40,13.20,13.25,191000,13.01
2013-04-18,13.20,13.40,13.20,13.20,168000,12.97
2013-04-17,13.20,13.25,13.10,13.20,254000,12.97
2013-04-16,13.10,13.15,13.00,13.15,202000,12.92
2013-04-15,13.35,13.50,13.30,13.30,153000,13.06
2013-04-12,13.50,13.50,13.30,13.35,168000,13.11
2013-04-11,13.40,13.55,13.40,13.45,350000,13.21
2013-04-10,13.45,13.50,13.40,13.40,183000,13.16
2013-04-09,13.40,13.55,13.35,13.45,351000,13.21
2013-04-08,14.00,14.00,13.30,13.40,464000,13.16
2013-04-05,14.05,14.05,14.05,14.05,000,13.80
2013-04-04,14.05,14.05,14.05,14.05,000,13.80
2013-04-03,14.15,14.20,14.05,14.05,332000,13.80
2013-04-02,14.15,14.30,14.05,14.10,156000,13.85
2013-04-01,14.40,14.40,14.10,14.15,211000,13.90
2013-03-29,14.00,14.35,14.00,14.20,780000,13.95
2013-03-28,14.10,14.20,14.00,14.00,251000,13.75
2013-03-27,14.05,14.15,14.00,14.10,322000,13.85
2013-03-26,14.20,14.20,13.95,14.00,210000,13.75
2013-03-25,14.15,14.30,14.05,14.15,207000,13.90
2013-03-22,14.20,14.20,14.10,14.10,260000,13.85
2013-03-21,14.05,14.20,14.05,14.20,357000,13.95
2013-03-20,14.20,14.25,13.85,14.05,503000,13.80
2013-03-19,14.15,14.30,14.10,14.20,146000,13.95
2013-03-18,14.30,14.30,14.00,14.05,525000,13.80
2013-03-15,14.55,14.60,14.30,14.35,676000,14.09
2013-03-14,14.65,14.70,14.45,14.45,358000,14.19
2013-03-13,14.65,14.75,14.55,14.60,284000,14.34
2013-03-12,14.75,15.00,14.55,14.55,618000,14.29
2013-03-11,15.00,15.00,14.75,14.80,501000,14.54
2013-03-08,14.90,15.45,14.90,15.00,1347000,14.73
2013-03-07,14.60,15.05,14.60,14.85,907000,14.59
2013-03-06,14.70,14.70,14.50,14.60,442000,14.34
2013-03-05,14.50,14.65,14.45,14.45,493000,14.19
2013-03-04,14.85,14.85,14.45,14.50,755000,14.24
2013-03-01,14.95,15.00,14.85,14.85,409000,14.59
2013-02-28,14.85,14.85,14.85,14.85,000,14.59
2013-02-27,14.90,14.95,14.85,14.85,335000,14.59
2013-02-26,14.95,15.10,14.80,14.80,463000,14.54
2013-02-25,15.15,15.30,15.00,15.00,644000,14.73
2013-02-22,14.90,15.15,14.70,14.90,650000,14.64
2013-02-21,15.05,15.10,14.85,14.95,592000,14.68
2013-02-20,15.10,15.30,15.00,15.05,794000,14.78
2013-02-19,14.80,15.00,14.80,14.95,362000,14.68
2013-02-18,14.80,15.00,14.70,14.75,366000,14.49
2013-02-15,14.70,14.70,14.70,14.70,000,14.44
2013-02-14,14.70,14.70,14.70,14.70,000,14.44
2013-02-13,14.70,14.70,14.70,14.70,000,14.44
2013-02-12,14.70,14.70,14.70,14.70,000,14.44
2013-02-11,14.70,14.70,14.70,14.70,000,14.44
2013-02-08,14.70,14.70,14.70,14.70,000,14.44
2013-02-07,14.70,14.70,14.70,14.70,000,14.44
2013-02-06,14.80,14.80,14.55,14.70,444000,14.44
2013-02-05,14.70,14.80,14.65,14.70,391000,14.44
