Date,Open,High,Low,Close,Volume,Adj Close
2013-11-27,33.60,33.60,33.60,33.60,2000,33.60
2013-11-26,33.55,33.60,33.20,33.60,3000,33.60
2013-11-25,33.45,33.55,33.00,33.55,16000,33.55
2013-11-22,34.00,34.00,33.45,33.45,32000,33.45
2013-11-21,33.45,34.85,33.45,34.85,9000,34.85
2013-11-20,33.50,33.50,33.45,33.45,3000,33.45
2013-11-19,33.20,33.50,33.20,33.50,8000,33.50
2013-11-18,33.80,33.80,33.45,33.45,6000,33.45
2013-11-15,33.65,33.85,33.65,33.80,5000,33.80
2013-11-14,33.70,33.70,33.30,33.65,15000,33.65
2013-11-13,33.70,34.00,33.40,33.70,18000,33.70
2013-11-12,34.15,34.15,33.65,34.05,22000,34.05
2013-11-11,33.70,33.95,33.70,33.95,7000,33.95
2013-11-08,33.80,33.90,33.50,33.70,27000,33.70
2013-11-07,33.80,33.80,33.50,33.50,13000,33.50
2013-11-06,33.80,33.80,33.75,33.75,3000,33.75
2013-11-05,33.80,33.80,33.55,33.80,9000,33.80
2013-11-04,33.85,33.85,33.80,33.80,4000,33.80
2013-11-01,33.85,33.85,33.50,33.65,23000,33.65
2013-10-31,33.95,33.95,33.50,33.50,15000,33.50
2013-10-30,33.95,34.00,33.80,33.95,14000,33.95
2013-10-29,33.95,33.95,33.80,33.95,3000,33.95
2013-10-28,33.80,33.95,33.80,33.95,10000,33.95
2013-10-25,33.85,33.85,33.55,33.80,11000,33.80
2013-10-24,33.65,33.70,33.65,33.70,4000,33.70
2013-10-23,33.85,33.85,33.65,33.65,3000,33.65
2013-10-22,33.70,33.85,33.70,33.85,5000,33.85
2013-10-21,33.70,33.70,33.50,33.50,10000,33.50
2013-10-18,33.90,33.90,33.70,33.70,2000,33.70
2013-10-17,34.15,34.15,33.50,33.60,47000,33.60
2013-10-16,33.35,33.90,33.35,33.90,7000,33.90
2013-10-15,33.60,33.95,33.55,33.90,30000,33.90
2013-10-14,33.60,33.95,33.50,33.50,18000,33.50
2013-10-11,33.90,33.95,33.60,33.60,8000,33.60
2013-10-10,33.60,33.60,33.60,33.60,000,33.60
2013-10-09,33.75,33.75,33.55,33.60,15000,33.60
2013-10-08,33.95,33.95,33.60,33.75,22000,33.75
2013-10-07,33.50,33.85,33.50,33.85,3000,33.85
2013-10-04,33.85,33.85,33.50,33.50,12000,33.50
2013-10-03,33.90,33.90,33.50,33.85,4000,33.85
2013-10-02,33.75,33.90,33.60,33.90,7000,33.90
2013-10-01,33.80,33.80,33.70,33.75,11000,33.75
2013-09-30,33.75,33.80,33.75,33.80,3000,33.80
2013-09-27,33.40,33.75,33.40,33.75,6000,33.75
