Date,Open,High,Low,Close,Volume,Adj Close
2013-11-27,21.65,21.70,21.25,21.50,400000,21.50
2013-11-26,21.45,21.75,21.35,21.60,575000,21.60
2013-11-25,21.00,21.45,21.00,21.45,617000,21.45
2013-11-22,20.95,21.20,20.75,20.90,417000,20.90
2013-11-21,21.45,21.45,20.60,20.85,595000,20.85
2013-11-20,21.60,21.80,21.40,21.45,423000,21.45
2013-11-19,21.70,21.80,21.35,21.45,467000,21.45
2013-11-18,21.75,21.90,21.50,21.65,435000,21.65
2013-11-15,21.50,22.05,21.35,21.70,1088000,21.70
2013-11-14,21.00,21.40,20.85,21.40,519000,21.40
2013-11-13,20.70,20.75,20.35,20.75,798000,20.75
2013-11-12,21.40,21.60,20.30,20.50,915000,20.50
2013-11-11,21.50,21.50,21.15,21.30,414000,21.30
2013-11-08,21.60,21.85,21.10,21.20,777000,21.20
2013-11-07,22.15,22.15,21.60,21.60,502000,21.60
2013-11-06,21.50,21.80,21.45,21.75,611000,21.75
2013-11-05,21.75,22.15,21.50,21.50,964000,21.50
2013-11-04,22.30,22.30,21.60,21.70,970000,21.70
2013-11-01,22.60,22.90,22.20,22.30,844000,22.30
2013-10-31,23.00,23.05,22.45,22.50,1525000,22.50
2013-10-30,21.85,23.05,21.65,22.85,3482000,22.85
2013-10-29,21.90,21.95,21.60,21.60,708000,21.60
2013-10-28,21.75,22.10,21.50,21.85,1219000,21.85
2013-10-25,22.05,22.05,21.40,21.55,1821000,21.55
2013-10-24,22.25,22.40,21.90,22.10,1269000,22.10
2013-10-23,22.80,22.90,22.25,22.40,2016000,22.40
2013-10-22,22.60,22.85,22.00,22.45,1639000,22.45
2013-10-21,22.85,23.50,22.45,22.60,4461000,22.60
2013-10-18,23.50,23.50,22.35,22.60,4580000,22.60
2013-10-17,22.25,23.55,22.20,23.55,6808000,23.55
2013-10-16,22.40,22.65,21.80,22.05,2969000,22.05
2013-10-15,22.90,23.30,22.30,22.40,7304000,22.40
2013-10-14,21.10,22.25,20.90,22.25,5670000,22.25
2013-10-11,20.80,21.40,20.25,20.80,6410000,20.80
2013-10-10,20.30,20.30,20.30,20.30,000,20.30
2013-10-09,19.00,20.30,18.85,20.30,5204000,20.30
2013-10-08,18.35,19.15,18.30,19.00,1106000,19.00
2013-10-07,18.15,18.35,18.10,18.30,254000,18.30
2013-10-04,18.20,18.45,18.15,18.15,255000,18.15
2013-10-03,18.00,18.40,17.95,18.30,534000,18.30
2013-10-02,17.80,18.10,17.80,18.00,139000,18.00
2013-10-01,18.00,18.00,17.80,17.90,137000,17.90
2013-09-30,18.00,18.20,17.80,18.00,69000,18.00
2013-09-27,17.80,18.00,17.80,18.00,182000,18.00
2013-09-26,17.90,17.90,17.70,17.75,59000,17.75
2013-09-25,17.90,17.95,17.80,17.80,163000,17.80
2013-09-24,18.25,18.25,17.95,18.00,232000,18.00
2013-09-23,17.90,18.15,17.90,18.15,101000,18.15
2013-09-20,18.00,18.00,18.00,18.00,000,18.00
2013-09-18,18.00,18.10,17.90,18.00,153000,18.00
2013-09-17,18.10,18.10,17.90,18.00,48000,18.00
2013-09-16,18.25,18.25,17.90,17.90,185000,17.90
2013-09-13,17.80,18.05,17.80,18.00,111000,18.00
2013-09-12,17.90,18.10,17.85,17.85,128000,17.85
2013-09-11,17.90,18.00,17.70,17.90,150000,17.90
